id,user_id,poll_question_id,poll_question_answer_id,freeform_response
489813,37880513,275,1111,
489814,37880513,275,1114,
489815,37880513,275,,
489816,37880513,285,1164,
489817,37880513,285,1170,
489818,37880513,285,,
489819,37880513,272,1099,
489829,37785180,279,1182,
489832,37785180,282,1184,
489833,37785180,275,1111,
489834,37785180,275,1114,
489835,37785180,275,1115,
489836,37785180,275,,
489837,37785180,285,1164,
489838,37785180,285,1169,
489839,37785180,285,,
489840,37785180,272,1126,
489897,37869723,279,1141,
489900,37869723,282,1184,
489901,37869723,275,1110,
489902,37869723,275,1111,
489903,37869723,275,1114,
489904,37869723,275,,
489905,37869723,285,1164,
489906,37869723,285,,
489907,37869723,272,1099,
490042,37850982,279,1182,
490045,37850982,282,1150,
490046,37850982,275,1114,
490047,37850982,275,,
490048,37850982,285,1168,
490049,37850982,285,1170,
490050,37850982,285,,
490051,37850982,272,1125,
490062,37916174,279,1182,
490065,37916174,282,1149,
490066,37916174,275,1110,
490067,37916174,275,1111,
490068,37916174,275,,dropship town
490069,37916174,285,1164,
490070,37916174,285,1169,
490071,37916174,285,,
490072,37916174,272,1125,
490082,37915830,279,1182,
490085,37915830,282,1152,
490086,37915830,275,1110,
490087,37915830,275,,
490088,37915830,285,,
490089,37915830,272,1103,
490113,37874716,279,1141,
490116,37874716,282,1153,
490117,37874716,275,1114,
490118,37874716,275,,
490119,37874716,285,1164,
490120,37874716,285,1169,
490121,37874716,285,,
490122,37874716,272,1125,
490816,37990782,279,1182,
490819,37990782,282,1149,
490820,37990782,275,1110,
490821,37990782,275,,
490822,37990782,285,1169,
490823,37990782,285,,
490824,37990782,272,1103,
490848,38013136,279,1182,
490851,38013136,282,1149,
490852,38013136,275,1110,
490853,38013136,275,,
490854,38013136,285,1164,
490855,38013136,285,,
490856,38013136,272,1124,
490878,38031458,279,1183,
490881,38031458,282,1153,
490882,38031458,275,1114,
490883,38031458,275,,
490884,38031458,285,1168,
490885,38031458,285,1169,
490886,38031458,285,,
490887,38031458,272,1126,
491042,38002832,279,1182,
491045,38002832,282,1149,
491046,38002832,275,1110,
491047,38002832,275,1111,
491048,38002832,275,1114,
491049,38002832,275,1115,
491050,38002832,275,,
491051,38002832,285,1164,
491052,38002832,285,,
491053,38002832,272,1126,
491103,38028610,279,1141,
491106,38078842,279,1141,
491109,38078842,282,1184,
491110,38078842,275,1110,
491111,38078842,275,1111,
491112,38078842,275,,
491113,38078842,285,1164,
491114,38078842,285,1170,
491115,38078842,285,,
491116,38078842,272,1124,
491131,38074569,279,1183,
491134,38074569,282,1149,
491135,38074569,275,1114,
491136,38074569,275,,
491137,38074569,285,1168,
491138,38074569,285,2179,
491139,38074569,285,,
491140,38074569,272,1104,
491202,38076351,279,1182,
491205,38076351,282,1152,
491206,38076351,275,1114,
491207,38076351,275,,
491208,38076351,285,1169,
491209,38076351,285,1171,
491210,38076351,285,,
491211,38076351,272,1123,
491389,38011498,279,1182,
491392,38011498,282,1184,
491393,38011498,275,1112,
491394,38011498,275,,
491395,38011498,285,1169,
491396,38011498,285,1171,
491397,38011498,285,,
491398,38011498,272,1126,
491456,38128443,279,1182,
491459,38128443,282,1184,
491460,38128443,275,1114,
491461,38128443,275,,
491462,38128443,285,1164,
491463,38128443,285,,
491464,38128443,272,1104,
491530,24206806,279,1141,
491533,24206806,282,1153,
491534,24206806,275,1111,
491535,24206806,275,,
491536,24206806,285,1169,
491537,24206806,285,,
491538,24206806,272,1124,
491583,38121937,279,1182,
491586,38121937,282,1184,
491587,38121937,275,1111,
491588,38121937,275,,
491589,38121937,285,1169,
491590,38121937,285,1170,
491591,38121937,285,,
491592,38121937,272,1125,
491656,38139079,279,1141,
491659,38139079,282,1149,
491660,38139079,275,1114,
491661,38139079,275,,
491662,38139079,285,1169,
491663,38139079,285,,Poshmark
491664,38139079,272,1125,
491693,24964306,279,1182,
491696,24964306,282,1153,
491697,24964306,275,1114,
491698,24964306,275,,
491699,24964306,285,1169,
491700,24964306,285,2181,
491701,24964306,285,,
491702,24964306,272,1126,
491800,38042428,279,1141,
491803,38042428,282,1153,
491804,38042428,275,1114,
491805,38042428,275,,
491806,38042428,285,1169,
491807,38042428,285,,
491808,38042428,272,1099,
491898,38181597,279,1183,
491901,38181597,282,1152,
491906,38181597,275,1110,
491907,38181597,275,,
491908,38181597,285,1164,
491909,38181597,285,1169,
491910,38181597,285,,
491911,38181597,272,1126,
492198,38235728,279,1183,
492201,38235728,282,1150,
492202,38235728,275,1115,
492203,38235728,275,,
492204,38235728,285,1168,
492205,38235728,285,,
492206,38235728,272,1103,
492220,38199847,279,1141,
492223,38199847,282,1184,
492224,38199847,275,1110,
492225,38199847,275,,
492226,38199847,285,1164,
492227,38199847,285,,
492228,38199847,272,1099,
492239,38240893,279,1183,
492242,38240893,282,1194,
492243,38240893,275,1110,
492244,38240893,275,,
492245,38240893,285,1164,
492246,38240893,285,1169,
492247,38240893,285,,
492248,38240893,272,1124,
492307,38210215,279,1183,
492310,38210215,282,1152,
492311,38210215,275,1114,
492312,38210215,275,,
492313,38210215,285,1168,
492314,38210215,285,,
492315,38210215,272,1104,
