offer_id,rating_em,date(user_feedbacks.created_at),item_id,category_id,price,highest_parent_id
60137493,1,2019-03-15,694127826,80077,442.93,Cell Phones & Accessories
60138228,1,2019-04-03,694478441,1449,54.44,Collectibles
60138636,1,2019-03-11,694236563,179798,119.99,Sporting Goods
60138805,1,2019-03-12,694159481,92868,176.52,Jewelry & Watches
60139014,1,2019-04-02,694162570,63862,129.99,Fashion
60139265,1,2019-04-02,545929179,70976,28.04,Collectibles
60139661,1,2019-04-02,611119290,46094,64.35,Parts & Accessories
60139778,1,2019-04-04,657309965,19006,221.78,Toys & Hobbies
60141164,1,2019-04-04,694213294,31821,36.99,Health & Beauty
60141688,1,2019-04-02,694220808,79720,59.39,Fashion
60142415,1,2019-04-01,694232190,20695,39.99,Home & Garden
60144004,1,2019-04-05,694255394,109296,34.19,Business & Industrial
60144154,1,2019-03-28,643473074,631,29.95,Home & Garden
60144247,1,2019-04-02,694255470,24541,14.95,"Sports Mem, Cards & Fan Shop"
60144988,1,2019-04-02,694270497,33609,47.89,Parts & Accessories
60145205,1,2019-04-02,694272007,35190,16.82,Cell Phones & Accessories
60145506,1,2019-04-16,694283384,11450,9.89,Fashion
60145832,1,2019-04-24,694278747,15687,14.99,Fashion
60146949,1,2019-04-02,694293857,181007,22.99,Health & Beauty
60147631,1,2019-04-02,694313380,15687,17.99,Fashion
60147641,1,2019-04-03,694316834,3281,46,Consumer Electronics
60147764,1,2019-04-14,694315912,145937,24.99,Toys & Hobbies
60149018,1,2019-04-02,694361464,92878,65.99,Jewelry & Watches
60149772,1,2019-03-12,694365811,11865,16.82,Health & Beauty
60150357,1,2019-04-03,694398165,43217,64.52,Collectibles
60152293,1,2019-03-21,694457536,29585,185.95,Health & Beauty
60152465,1,2019-04-04,694525128,162140,7.98,Coins & Paper Money
60152490,1,2019-04-07,694462731,617,42,DVDs & Movies
60152513,1,2019-04-03,692936476,253,1.25,Coins & Paper Money
60152859,1,2019-04-03,694472365,33164,18.76,Health & Beauty
60152932,1,2019-03-20,694471304,11226,7,Computers/Tablets & Networking
60153486,1,2019-04-03,694477089,61312,3.5,Consumer Electronics
60153657,1,2019-03-24,694479847,617,42.99,DVDs & Movies
60154402,1,2019-04-03,694494469,1277,65.99,Health & Beauty
60154595,1,2019-04-03,694492911,177661,28.49,Health & Beauty
60154778,1,2019-04-14,694494638,177661,21.28,Health & Beauty
60155566,1,2019-04-03,535420887,1245,197.01,Computers/Tablets & Networking
60156436,1,2019-04-03,685758174,177904,7.35,Sporting Goods
60157072,1,2019-03-15,549799251,31387,187.11,Jewelry & Watches
60157127,1,2019-03-26,556225500,476,5.49,Collectibles
60157192,1,2019-03-26,695297253,77,4.5,Collectibles
60157879,1,2019-03-22,555307583,131503,13.09,Computers/Tablets & Networking
60158214,1,2019-04-03,694552642,11530,29,Fashion
60158486,1,2019-04-23,694555598,63869,14.69,Fashion
60159851,1,2019-04-03,694577508,50135,9.82,"Sports Mem, Cards & Fan Shop"
60159999,1,2019-03-27,694580021,46782,183.15,Home & Garden
60161092,1,2019-04-03,694602568,33704,13.81,Parts & Accessories
60162074,1,2019-04-03,678464203,999010,9.99,Digital Goods
60162896,1,2019-03-15,677395814,1227,9.95,"Sports Mem, Cards & Fan Shop"
60165688,1,2019-04-03,694680292,155193,9.75,Fashion
60166297,1,2019-04-04,694690743,92909,179.99,Jewelry & Watches
60166532,1,2019-03-19,694693425,111422,673.38,Computers/Tablets & Networking
60167419,1,2019-03-18,694722413,29828,93.56,Collectibles
60168891,1,2019-04-03,694760897,11776,49.99,Health & Beauty
60171811,1,2019-03-21,694786834,15953,24.57,Dolls & Bears
60173078,1,2019-04-04,694827864,159930,17.28,Home & Garden
60173176,1,2019-03-14,694803644,3323,1048.5,Cameras & Photo
60175006,1,2019-03-25,694815725,41490,8.99,Business & Industrial
60175533,1,2019-04-04,694818638,11226,9.95,Computers/Tablets & Networking
60175540,1,2019-04-04,694818402,31510,19.99,Computers/Tablets & Networking
60175660,1,2019-04-05,694819725,158840,2.55,Computers/Tablets & Networking
60175715,1,2019-03-14,694819372,3768,19.99,Computers/Tablets & Networking
60176188,1,2019-04-13,678416393,142,19.99,Collectibles
60176594,1,2019-04-04,694836389,122773,19.8,Health & Beauty
60177425,1,2019-04-23,694836499,140944,18.76,Jewelry & Watches
60177433,1,2019-04-09,694836450,19260,1.95,Health & Beauty
60177606,1,2019-04-04,694882061,177661,7.64,Health & Beauty
60178405,1,2019-04-09,694846406,3097,18.48,Crafts
60178485,1,2019-04-04,694848999,168061,4.15,Computers/Tablets & Networking
60178774,1,2019-04-09,694849032,181114,0.98,Home & Garden
60179031,1,2019-04-25,694850275,33164,35.7,Health & Beauty
60179067,1,2019-04-04,690206394,42024,99,Home & Garden
60179184,1,2019-03-23,694852023,66731,77.32,Home & Garden
60179330,1,2019-04-23,694852672,31388,636.75,Cameras & Photo
60179616,1,2019-03-25,694854473,11776,41.95,Health & Beauty
60180151,1,2019-04-04,694858357,28009,10.88,Art
60180449,1,2019-04-04,694860504,162,25,Computers/Tablets & Networking
60180642,1,2019-03-23,694905105,3323,748.5,Cameras & Photo
60180646,1,2019-04-04,694862492,175640,21.95,Fashion
60180802,1,2019-04-23,694863568,163768,38,Consumer Electronics
60181766,1,2019-04-04,694874959,24541,14.2,"Sports Mem, Cards & Fan Shop"
60181821,1,2019-04-08,695675691,79720,124.99,Fashion
60182158,1,2019-04-04,694879575,75040,24.95,Health & Beauty
60182308,1,2019-03-31,694881815,3323,659.25,Cameras & Photo
60182515,1,2019-04-04,694899029,13872,15.26,Collectibles
60183046,1,2019-04-04,694886370,135,9.99,Collectibles
60184599,1,2019-04-04,694905536,20529,12.13,Home & Garden
60184851,1,2019-04-11,694910037,157004,149,Collectibles
60185066,1,2019-03-27,694912708,19016,12.99,Toys & Hobbies
60186212,1,2019-03-26,694933613,99697,5.54,Home & Garden
60186538,1,2019-03-24,694938949,31413,3.71,Health & Beauty
60186835,1,2019-03-21,694943214,164308,39.95,Jewelry & Watches
60187933,1,2019-04-04,691748993,109296,34.19,Business & Industrial
60189114,1,2019-03-28,650798324,2531,39.99,Toys & Hobbies
60189458,1,2019-04-04,540663627,168058,99.95,Consumer Electronics
60189550,1,2019-03-20,694980475,42146,19.95,Home & Garden
60191780,1,2019-04-01,695110189,3323,659.25,Cameras & Photo
60192939,1,2019-03-20,695036360,20612,119,Home & Garden
60193043,1,2019-04-09,699517541,11450,15.83,Fashion
60196960,1,2019-04-20,695064302,20469,49.04,Home & Garden
60197770,1,2019-04-05,695070191,171831,5.99,Video Games & Consoles
60198422,1,2019-03-18,695083181,163273,13.09,Antiques
60198921,1,2019-04-12,695093380,67653,5.84,Health & Beauty
60199896,1,2019-04-05,695105787,35558,219,Parts & Accessories
60200227,1,2019-04-05,695109406,40017,99.99,Parts & Accessories
60200799,1,2019-03-20,695114466,149380,1.99,Collectibles
60200803,1,2019-04-15,695114083,3281,46,Consumer Electronics
60201799,1,2019-03-24,685158868,177,74.25,Computers/Tablets & Networking
60202946,1,2019-04-05,695147466,246,29.99,Toys & Hobbies
60203029,1,2019-04-24,695806888,109296,34.19,Business & Industrial
60203452,1,2019-03-18,695157395,31388,1047.24,Cameras & Photo
60204380,1,2019-03-13,695175882,53369,44.99,Fashion
60205145,1,2019-04-06,657694844,180349,16.8,Toys & Hobbies
60205271,1,2019-03-20,695176512,6755,18.37,Parts & Accessories
60205533,1,2019-04-11,697104949,111422,386.1,Computers/Tablets & Networking
60207262,1,2019-04-06,695431505,45246,10.6,Fashion
60207637,1,2019-04-05,695201236,57988,69.99,Fashion
60208883,1,2019-04-09,695218548,80914,33.24,Fashion
60209081,1,2019-03-18,695241194,35558,151,Parts & Accessories
60209149,1,2019-04-18,38151927,2691,29.99,Pottery & Glass
60209558,1,2019-04-05,693695712,180272,7.43,Toys & Hobbies
60209800,1,2019-03-25,695245497,159049,59.9,Sporting Goods
60209825,1,2019-04-05,695233844,11530,12.01,Fashion
60210247,1,2019-04-17,695239027,35190,3.02,Cell Phones & Accessories
60210417,1,2019-04-08,695242228,169291,45.2,Fashion
60210645,1,2019-03-19,695247319,66531,9.95,Collectibles
60211063,1,2019-04-24,695252055,122891,10,Home & Garden
60211314,1,2019-03-24,695258462,52507,79.99,Sporting Goods
60211858,1,2019-04-24,698546963,38287,9.4,Toys & Hobbies
60211961,1,2019-03-20,522640939,169291,18.49,Fashion
60212220,1,2019-03-14,695276580,31388,636.75,Cameras & Photo
60212424,1,2019-04-07,695277292,53369,60,Fashion
60212576,1,2019-04-05,695280188,179178,25.72,Home & Garden
60212777,1,2019-03-28,679012000,11776,16.82,Health & Beauty
60212818,1,2019-04-05,693358566,28009,15.79,Art
60213658,1,2019-04-06,695298297,38181,21.66,Home & Garden
60214702,1,2019-04-05,695314973,20742,130.68,Pet Supplies
60215021,1,2019-03-29,695318401,20349,11.8,Cell Phones & Accessories
60215451,1,2019-04-05,695322957,7294,14.06,Sporting Goods
60217115,1,2019-03-26,695338428,11700,49.99,Home & Garden
60217190,1,2019-03-17,695608739,31388,1949.99,Cameras & Photo
60218236,1,2019-04-06,695358425,206,58.99,"Sports Mem, Cards & Fan Shop"
60220744,1,2019-04-07,695383496,780,49.99,"Sports Mem, Cards & Fan Shop"
60220801,1,2019-04-08,684459781,171228,22.99,Books
60221184,1,2019-04-11,695385759,180960,27,Health & Beauty
60222528,1,2019-03-20,695402010,999010,20.9,Digital Goods
60222895,1,2019-04-06,695405601,104233,7.99,Business & Industrial
60223345,1,2019-04-18,684248606,178042,137.36,Parts & Accessories
60224416,1,2019-04-06,684423350,104233,29.95,Business & Industrial
60225106,1,2019-04-06,694072686,31413,14.03,Health & Beauty
60227171,1,2019-04-16,695439719,206,58.99,"Sports Mem, Cards & Fan Shop"
60227562,1,2019-04-02,693155504,11844,28.7,Health & Beauty
60228413,1,2019-04-06,695452598,179697,59.9,Cameras & Photo
60228490,1,2019-04-15,697811032,63505,17.99,Home & Garden
60228698,1,2019-03-20,695452856,145937,24.99,Toys & Hobbies
60230420,1,2019-03-16,695472486,28133,23.62,Crafts
60231184,1,2019-04-18,695482851,38148,29.1,Collectibles
60232320,1,2019-03-20,695494742,11776,39.59,Health & Beauty
60232786,1,2019-03-26,695498130,171485,169,Computers/Tablets & Networking
60234952,1,2019-03-23,695530653,49230,59.95,Video Games & Consoles
60235457,1,2019-04-06,695534327,11848,14.01,Health & Beauty
60235536,1,2019-03-27,695535901,11511,13.99,Fashion
60237410,1,2019-03-21,679151154,974,51.74,Collectibles
60239774,1,2019-04-09,692212409,166729,34.64,Home & Garden
60240749,1,2019-04-07,695615746,119658,87.7,Home & Garden
60244374,1,2019-03-27,695641158,166724,22.5,Home & Garden
60245345,1,2019-03-28,695651497,15724,38.17,Fashion
60245534,1,2019-04-07,695653573,11731,14.99,Toys & Hobbies
60247449,1,2019-04-04,695680172,35190,7.5,Cell Phones & Accessories
60248018,1,2019-03-26,695688955,63763,24.32,Collectibles
60248186,1,2019-03-26,695691486,3323,449.25,Cameras & Photo
60249538,1,2019-04-07,695719896,108866,125.66,Crafts
60250355,1,2019-04-08,644507560,42214,37.7,Home & Garden
60251219,1,2019-04-07,695757015,3768,19.99,Computers/Tablets & Networking
60252178,1,2019-03-31,695778810,176998,16.65,Health & Beauty
60252835,1,2019-03-25,695791373,1245,105.99,Computers/Tablets & Networking
60254771,1,2019-03-25,695825851,92868,52,Jewelry & Watches
60254962,1,2019-04-08,676053487,15709,173.25,Fashion
60255419,1,2019-03-31,130612959,102514,30,Everything Else
60255634,1,2019-04-07,695835208,11450,52.48,Fashion
60255670,1,2019-04-11,695834593,11841,17.43,Health & Beauty
60255792,1,2019-04-10,696858541,13587,22.83,Collectibles
60256334,1,2019-04-15,695840809,32050,6.48,Jewelry & Watches
60257229,1,2019-03-29,695858959,169282,2.97,Fashion
60257293,1,2019-04-07,695858570,43412,6.5,Home & Garden
60257880,1,2019-04-01,695872653,11776,16.93,Health & Beauty
60258321,1,2019-04-07,695879336,52365,19.99,Fashion
60258489,1,2019-04-07,695882670,57988,199.99,Fashion
60258514,1,2019-04-07,695883059,66529,24.74,Collectibles
60258673,1,2019-03-29,695894122,103431,205.61,Home & Garden
60258981,1,2019-04-03,695912274,159049,58.66,Sporting Goods
60259710,1,2019-03-19,695914277,16515,299.99,Toys & Hobbies
60259851,1,2019-03-28,695909968,11530,6.93,Fashion
60260754,1,2019-03-16,694182070,1244,17.81,Computers/Tablets & Networking
60263054,1,2019-04-01,696603519,115970,42.99,Home & Garden
60270465,1,2019-03-25,696067522,3323,561.75,Cameras & Photo
60270727,1,2019-04-08,696071077,40101,79.99,Health & Beauty
60271309,1,2019-04-09,696078944,20672,21.64,Home & Garden
60272070,1,2019-04-08,696083922,3768,14.89,Computers/Tablets & Networking
60273517,1,2019-04-09,696111335,177664,340,Health & Beauty
60274529,1,2019-04-08,696129516,137856,121.99,Jewelry & Watches
60274871,1,2019-04-08,696195523,180960,15,Health & Beauty
60276059,1,2019-04-08,696158593,220,31.86,Toys & Hobbies
60276076,1,2019-04-08,696172781,67589,110,Health & Beauty
60276287,1,2019-04-14,696162799,155226,40.99,Fashion
60277055,1,2019-04-08,696205949,139956,983.64,Home & Garden
60277697,1,2019-04-03,636134395,66743,160.59,Home & Garden
60278424,1,2019-04-08,696199575,171485,81.99,Computers/Tablets & Networking
60279164,1,2019-04-08,696214937,176937,169.83,Home & Garden
60280415,1,2019-04-08,696239362,79720,34.99,Fashion
60282239,1,2019-04-08,646632047,73839,208.99,Consumer Electronics
60282960,1,2019-04-21,696280921,24541,29.95,"Sports Mem, Cards & Fan Shop"
60283087,1,2019-04-09,696282239,45246,16.11,Fashion
60283911,1,2019-04-07,696292979,11226,12.99,Computers/Tablets & Networking
60284495,1,2019-04-16,696299660,137839,34.99,Jewelry & Watches
60285749,1,2019-04-01,696313721,26424,42.27,Toys & Hobbies
60285776,1,2019-04-17,650046740,617,5.99,DVDs & Movies
60285785,1,2019-03-31,699184512,9355,92.99,Cell Phones & Accessories
60286573,1,2019-04-19,592629590,20177,12.38,Collectibles
60286983,1,2019-03-26,696524131,47067,11,Musical Instruments & Gear
60287800,1,2019-04-09,696366353,179187,20,Home & Garden
60289166,1,2019-04-11,688394728,55793,32.63,Fashion
60289204,1,2019-04-16,663983462,121876,25,Business & Industrial
60289495,1,2019-03-28,696591958,15687,14.84,Fashion
60289710,1,2019-04-09,622412869,3003,34.99,Fashion
60289745,1,2019-04-09,696395074,70984,9.99,Collectibles
60289753,1,2019-04-09,696395135,155187,14.97,Fashion
60290124,1,2019-03-27,696400747,3768,18.99,Computers/Tablets & Networking
60290728,1,2019-03-26,696409050,153928,315,Home & Garden
60290870,1,2019-04-12,696413128,19001,33.9,Toys & Hobbies
60291351,1,2019-04-13,694730916,21205,75,Health & Beauty
60291685,1,2019-04-09,696426741,42351,54,Home & Garden
60291901,1,2019-04-09,696451488,36475,501,Parts & Accessories
60292045,1,2019-04-07,608251152,19169,14.95,Toys & Hobbies
60292495,1,2019-04-09,696446417,20563,187.07,Home & Garden
60292687,1,2019-04-09,686806344,4224,217.8,Pottery & Glass
60293725,1,2019-03-24,696462942,177666,10.25,Health & Beauty
60294619,1,2019-04-09,696479442,35190,16.82,Cell Phones & Accessories
60294804,1,2019-04-09,696482400,1277,39,Health & Beauty
60294959,1,2019-04-11,696486452,1277,39,Health & Beauty
60296660,1,2019-04-09,696532845,28009,9.8,Art
60297176,1,2019-04-09,696564706,177796,16.45,Pet Supplies
60297297,1,2019-04-09,696576749,3226,29.69,Collectibles
60297944,1,2019-03-21,688161198,53557,48.95,Fashion
60298474,1,2019-04-09,696688629,50637,1.49,Jewelry & Watches
60298592,1,2019-03-21,696610018,35190,11.99,Cell Phones & Accessories
60298865,1,2019-04-24,696614149,181114,3.51,Home & Garden
60299301,1,2019-04-09,696618963,35190,16.82,Cell Phones & Accessories
60299679,1,2019-04-09,696626020,310,15.95,Sporting Goods
60299802,1,2019-04-09,696629639,67422,8.47,Health & Beauty
60300080,1,2019-04-09,696642084,98624,96.08,Jewelry & Watches
60300331,1,2019-04-09,696662627,11776,48.37,Health & Beauty
60300397,1,2019-04-09,696646183,97036,25.95,Health & Beauty
60300895,1,2019-04-03,696657057,11555,35.82,Fashion
60302468,1,2019-04-10,696924180,50343,14.99,Specialty Services
60303146,1,2019-04-12,696703753,45515,49.45,Home & Garden
60305826,1,2019-04-10,696740210,116724,24.99,Fashion
60306548,1,2019-04-10,696749477,11844,64.97,Health & Beauty
60306908,1,2019-04-10,696874590,170098,58.6,Home & Garden
60307417,1,2019-04-01,696755216,7301,5.89,Sporting Goods
60307760,1,2019-04-10,696760108,181003,4.4,Home & Garden
60308179,1,2019-04-10,696765099,31413,55.46,Health & Beauty
60309693,1,2019-04-25,696789883,11226,42.99,Computers/Tablets & Networking
60310127,1,2019-04-02,651771870,139973,33.95,Video Games & Consoles
60310556,1,2019-04-10,696800859,20684,32.99,Home & Garden
60311597,1,2019-04-10,696811605,67589,30.99,Health & Beauty
60312133,1,2019-04-18,635476732,1345,87.89,Collectibles
60312454,1,2019-04-21,696818475,33164,139.99,Health & Beauty
60312556,1,2019-04-19,577645190,11232,18.84,DVDs & Movies
60312792,1,2019-04-10,696821737,11776,5.64,Health & Beauty
60313959,1,2019-04-18,696839559,163142,5.89,Fashion
60314280,1,2019-04-11,696847372,19264,13.85,Health & Beauty
60316500,1,2019-04-10,592569262,6028,34.95,Parts & Accessories
60322031,1,2019-04-13,696956528,169291,29.11,Fashion
60327103,1,2019-04-11,696999135,179189,11.73,Home & Garden
60328437,1,2019-04-23,697045912,71118,65,Sporting Goods
60328965,1,2019-04-03,697056712,60361,14,Entertainment Memorabilia
60330231,1,2019-04-11,691262391,66774,22.99,Pet Supplies
60330303,1,2019-03-30,697098588,14964,28.01,Consumer Electronics
60330554,1,2019-04-18,697115356,175673,69,Computers/Tablets & Networking
60330606,1,2019-03-20,697258335,97036,150,Health & Beauty
60331439,1,2019-03-25,696002616,115942,89.99,Home & Garden
60332006,1,2019-04-18,697148838,3768,12.99,Computers/Tablets & Networking
60332358,1,2019-04-11,626089965,116724,9.49,Fashion
60332528,1,2019-04-22,697178912,1277,34,Health & Beauty
60332591,1,2019-03-23,696168393,180506,12.56,Toys & Hobbies
60333110,1,2019-04-11,689284476,1,4.95,Collectibles
60335294,1,2019-04-11,697221410,33629,108.21,Parts & Accessories
60336855,1,2019-04-17,672997658,33725,45,Parts & Accessories
60337149,1,2019-04-12,697243568,63861,50,Fashion
60338759,1,2019-03-28,687739924,31387,138.99,Jewelry & Watches
60339712,1,2019-03-25,697275921,53120,159.97,Fashion
60341694,1,2019-03-27,245539165,70973,29.99,Collectibles
60342181,1,2019-04-17,697301408,4250,14.8,Fashion
60344351,1,2019-04-12,697326974,176992,29.99,Health & Beauty
60350227,1,2019-04-06,697090247,20561,15.85,Home & Garden
60351278,1,2019-04-12,697422857,116724,26.99,Fashion
60354132,1,2019-04-12,697466415,11450,6.13,Fashion
60354367,1,2019-04-04,697476551,52507,79.99,Sporting Goods
60354383,1,2019-04-23,697478762,21104,27.25,Collectibles
60354565,1,2019-03-25,697529257,155101,28.99,Jewelry & Watches
60354587,1,2019-04-16,697478652,169292,48.99,Fashion
60359151,1,2019-04-06,691457142,10920,39.95,Collectibles
