booth_id,entry_source_em,inventory_source_em,parent_booth_id,entry_url,entry_query
4651129,16,,,Direct,
4651176,0,1,,https://www.google.com/,
4651181,4,3,,Direct,
4651190,0,6,,https://www.google.com/,
4651193,0,,,https://www.google.es/,
4651197,4,3,,https://www.google.ca/,
4651220,8,1,,https://www.google.com/,
4651263,22,1,,http://ww2.siteplug.com/fly?enk=ZrGGkSfjJoHm4ybjxoEnuWbjJqmGiWbJZpnmgY+Jj5E%3D,
4651265,,1,,,
4651277,4,,,Direct,
4651300,,1,,,
4651337,2,1,,https://www.bing.com/search?q=bonanza&qs=n&form=QBRE&sp=-1&ghc=1&pq=bonanza&sc=8-7&sk=&cvid=D816AF7087B8451D84EB759527331945,
4383494,,1,,,
4651416,4,,,Direct,
4651427,4,1,,Direct,
4651428,0,4,,https://www.google.com/,
4651431,5,,,https://search.yahoo.com,
4651471,4,,,Direct,
4651472,17,1,,https://www.google.com.eg/,
4651474,0,,,https://www.google.com/,
4651483,4,,,Direct,
4651486,4,,,Direct,
4651461,,1,,,
4651502,0,,,https://www.google.co.il/,
4651507,4,,,Direct,
4651523,0,,,https://www.google.co.th/,
4651535,16,,,https://www.google.com/,
4651566,0,,,https://m.bonanza.com/items/search?q[is_freebie]=true&q[page]=2&s=600,
4598191,,6,,,
4651632,4,3,,https://www.bonanza.com/sell_products_online?agid=46143783088&cgid=138360301&k=%2Bselling%20%2Bonline&trgt=aud-168125140621:kwd-295453501907&gclid=Cj0KCQiA8f_eBRDcARIsAEKwRGcjCGIx-J8VN4-IUCYzR2SCaqMRamyODo8qBqPke11Xocl5IboF9i8aAk7REALw_wcB,
4651666,0,1,,https://www.google.com/,
4651673,8,,,Direct,
4651687,0,1,,https://www.google.com/,
4651705,0,,,https://www.google.it/,
4651676,,1,,,
4651707,22,1,,Direct,
4651746,4,1,,Direct,
4651749,7,4,,https://apps.cedcommerce.com/marketplace-integration/bonanza/bonanza-install/index,
4651766,0,2,,https://www.google.com/,
4651780,16,,,https://www.google.com/,
4651800,16,5,,https://www.google.com/,
4651805,0,4,,Direct,
4651830,0,,,https://www.google.je/,
4651833,0,,,https://www.google.com/,
4651731,,1,,,
4651843,,1,,,
4651863,4,1,,Direct,
4600849,,4,,,
4651902,0,,,Direct,
4651929,4,,,Direct,
4651933,0,1,,https://www.bonanza.com/items/like/213595749/Wizard-Of-Oz-Baby-Costume-12-18M-Infant-Rubies-Tin-Man-Halloween-Dress-Up-Outfit,
4651947,16,1,,https://www.google.com/,
4651952,5,,,https://duckduckgo.com/,
4651960,4,,,Direct,
4647422,,3,,,
4651990,4,3,,Direct,
4651983,,1,,,
4652002,4,,,Direct,
4652015,4,3,,Direct,
4652016,0,1,,https://www.google.com/,
4652029,0,,,https://www.google.com/,
4652048,16,,,https://www.google.ca/,
4652081,,3,,,
4652088,16,,,https://www.google.ca/,
4652091,0,,,https://www.google.com/,
4652105,22,1,,Direct,
4652108,4,,,Direct,
4652116,0,,,https://www.google.com/,
4652118,16,,,https://www.google.com/,
4652127,0,1,,https://www.google.com/,
4652159,4,,,Direct,
4652160,7,,,https://www.google.com/,
4652163,0,3,,Direct,
4652166,22,1,,Direct,
4652178,4,2,,Direct,
4652193,4,,,Direct,
4652225,17,1,,https://www.google.co.uk/,
4652226,2,3,,https://www.bing.com/,
4652232,4,3,,Direct,
4652239,16,,,https://www.google.com/,
4652253,4,,,Direct,
4652280,8,,,https://www.google.com/,
4652287,8,1,,Direct,
4652304,0,,,https://www.google.com/,
4652319,,1,,,
4652328,4,,,Direct,
4652355,16,1,,https://www.google.com/,
4254484,,2,,,
4652375,,1,,,
4652377,,1,,,
4652403,0,,,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=2ahUKEwjW7dGupb7eAhXmuFkKHd6CCv4QFjAAegQIAhAB&url=https%3A%2F%2Fwww.bonanza.com%2F&usg=AOvVaw3dRQGzrKmv-Y_Zitkyl_5U,
4652450,,1,,,
4652483,4,,,Direct,
4652487,4,1,,Direct,
4652493,2,,,https://www.bing.com/search?q=Bonanza&FORM=LCHLRE,
4652505,0,1,,https://www.google.com/,
4652500,,1,,,
4652506,17,,,https://www.google.com/,
4652507,0,1,,https://www.google.com/,
4652509,8,,,Direct,
4652523,16,,,https://www.google.com/,
4652527,0,1,,https://www.google.com/,
4652520,,1,,,
4652538,2,1,,https://www.bing.com/,
4652562,3,,,Direct,
4652601,0,,,https://www.google.com/,
4652607,0,,,https://www.google.com/,
4652616,0,1,,https://www.google.com/,
4652664,4,,,Direct,
4652670,0,1,,https://www.google.com/,
2876715,,1,,,
4652678,2,5,,https://www.bing.com/search?q=selling+venues+other+than+etsy&form=EDGTCT&qs=PF&cvid=c261e23fb01c490fb82411fff5827477&refig=6fa111a0ab0c4c3cbdd7ca52568c36bc&cc=US&setlang=en-US&PC=ASTS,
4652681,16,3,,https://www.google.com/,
4652684,4,,,Direct,
4652688,4,1,,Direct,
4652697,17,1,,https://www.google.com.ar/,
4652733,4,1,,Direct,
4652743,4,1,,Direct,
4652750,4,,,Direct,
4186388,,1,,,
4652727,,1,,,
4652823,,1,,,
4652827,0,,,https://www.google.com/,
4652853,0,,,https://www.google.com/,
4652901,4,,,Direct,
4652912,4,1,,Direct,
4652913,8,2,,Direct,
4652915,4,,,Direct,
4652929,3,,,Direct,
4652939,8,,,https://www.google.com/,
4652943,0,,,https://www.google.com.vn/,
4652955,4,,,Direct,
4652957,0,,,https://www.google.com.vn/,
4652968,0,,,https://www.google.com/,
4652981,0,,,https://www.google.com/,
4652994,0,,,https://www.google.com.vn/,
4653004,0,,,https://www.google.com/,
4653015,0,,,https://www.google.com/,
4653023,0,,,https://www.google.com/,
4653029,5,,,https://www.baidu.com/link?url=9lwiVcMDRNohokWlUOUD1oCU7ochUBT5C2ask5JLWkWz34hdzb4xNvwbta-b3Ncf&wd=&eqid=9a330e2d00008f94000000035bdfa17b,
4653041,4,1,,Direct,
4653053,16,,,https://www.google.com/,
4653082,0,,,https://www.google.com/,
4653085,0,,,https://www.google.com.vn/,
4653098,4,,,Direct,
4653100,0,4,,https://www.google.com.vn/,
4653111,0,,,https://www.google.com/,
4653119,0,1,,https://www.google.co.kr/,
4641637,,1,,,
4653130,0,,,https://www.google.com/,
4653133,,1,,,
4653148,0,,,https://www.google.com.vn/,
4653151,0,,,https://www.google.com/,
4653157,0,,,https://www.google.ie/,
4653159,4,,,Direct,
4653171,0,1,,https://www.google.com/,
4653189,0,,,https://www.google.com.au/,
4653196,4,,,Direct,
4653209,8,,,https://www.google.com/,
4653210,8,,,https://www.google.com/,
4653150,,6,,,
4653256,0,,,https://www.google.com/,
4653278,0,,,https://www.google.com/,
4653281,4,1,,Direct,
4653315,0,1,,https://www.google.com.vn/,
4653343,0,1,,https://www.google.com/,
4653344,8,,,Direct,
4653347,16,1,,https://www.google.com/,
4653363,4,,,Direct,
4653369,0,5,,https://www.google.com/,
4653372,4,1,,Direct,
4653380,16,,,https://www.google.com/,
4653388,,1,,,
4653413,16,3,,https://www.google.com/,
4620237,,3,,,
4653421,0,,,https://www.google.so/,
4653423,16,,,https://www.google.com/,
4653426,4,3,,Direct,
4653457,4,4,,Direct,
4653464,17,1,,https://www.google.com/,
4653480,22,1,,Direct,
4653510,17,,,https://www.google.com.ng/,
4653522,4,5,,Direct,
4653548,16,5,,https://www.google.com/,
4653561,,4,,,
4653581,,1,,,
4653594,4,1,,Direct,
4653598,4,1,,Direct,
4653627,16,5,,https://www.google.com/,
4653637,4,,,Direct,
4653525,,1,,,
4653671,,3,,,
4653681,4,2,,Direct,
4653731,8,1,,Direct,
4653716,,1,,,
4653735,22,,,Direct,
4653628,,3,,,
4653754,0,3,,https://www.google.ie/,
4653756,0,1,,https://www.google.com/,
4653757,22,5,,Direct,
4653603,,2,,,
4653769,22,6,,Direct,
4653780,4,4,,Direct,
4653813,4,,,Direct,
4653823,0,,,https://www.google.com/,
4653860,0,1,,https://www.google.co.uk/,
4653863,4,2,,https://www.google.com/,
4652852,,6,,,
4653865,16,,,https://www.google.com/,
4653888,4,1,,Direct,
4653889,16,6,,http://www.google.com/,
4653891,0,3,,https://www.google.com/,
4653902,4,6,,Direct,
4653915,8,,,https://www.google.com/,
4653978,,1,,,
4654010,4,1,,Direct,
4654021,0,,,https://quickbooks.intuit.com/r/online-store-and-retail/10-sites-to-sell-your-products-online-whats-best-for-your-business/,
4654039,4,,,Direct,
4654041,0,4,,https://www.google.com/,
4654074,0,1,,https://www.google.es/,
4654077,0,1,,https://www.google.com/,
4654107,0,,,https://www.google.com/,
4654112,17,1,,https://www.google.com/,
4654124,0,3,,https://www.google.com/,
4654134,8,4,,https://www.google.com/,
4654151,17,1,,https://www.google.com/,
4654178,4,,,Direct,
4654174,,1,,,
4654201,,1,,,
4654232,4,,,Direct,
4654235,16,,,https://www.google.com/,
4654249,4,,,Direct,
4654260,0,,,https://www.google.com/,
4654263,0,,,https://www.google.com/,
4654264,4,,,Direct,
4654274,4,,,Direct,
4654193,,3,,,
4654312,4,,,Direct,
4654299,,4,,,
4654317,0,,,https://www.google.com/,
4654326,0,,,https://www.google.com/,
4654224,,4,,,
4654330,0,1,,Direct,
4654333,6,,,Direct,
4654272,,1,,,
4654343,0,,,https://www.google.com/,
4654354,0,,,https://www.google.com/,
4654373,0,,,https://www.google.com/,
4654392,0,,,https://www.google.com/,
4654415,16,,,https://www.google.com/,
4654418,0,,,https://www.google.com/,
4654420,0,,,https://www.google.com/,
4654433,0,1,,https://www.google.com/,
4654462,,3,,,
4654473,16,,,https://www.google.com/,
4654480,4,6,,Direct,
4654497,4,,,Direct,
4654529,8,1,,https://www.google.com/,
4654539,4,,,Direct,
4654540,0,,,Direct,
4654541,4,,,Direct,
4654545,0,,,https://www.google.com/,
4654558,0,,,https://www.google.com/,
4654560,4,2,,Direct,
4654567,0,,,https://www.google.com/,
4654575,8,,,https://www.google.com/,
4654578,0,,,https://www.google.com/,
4654588,0,,,https://www.google.com/,
4654601,4,,,Direct,
4654602,4,,,Direct,
4654610,0,,,https://www.google.com/,
4654625,0,,,https://www.google.com/,
4654628,4,1,,Direct,
4654632,16,,,https://www.google.com/,
4654636,0,,,https://www.google.com/,
4654643,0,,,https://www.google.com/,
4654651,0,,,https://www.google.com/,
4654660,4,,,Direct,
4654669,4,,,Direct,
4654695,22,6,,https://www.bonanza.com/users/personalize,
4654701,4,3,,Direct,
4654702,4,,,Direct,
4654708,22,,,https://www.bonanza.com/users/personalize?first_time_login=true,
4654720,4,,,Direct,
4654751,17,,,https://www.google.com/,
4654764,,1,,,
4654735,,2,,,
4654785,4,3,,Direct,
4654814,4,3,,Direct,
4654816,4,5,,Direct,
4654833,0,4,,https://www.google.com/,
4654871,16,,,https://www.google.com/,
4654893,4,3,,Direct,
4654902,0,,,https://www.google.com/,
4654905,,1,,,
4654915,4,,,Direct,
4654918,0,3,,https://www.google.fr/,
4654951,0,,,https://www.google.rs/,
4654953,,1,,,
4654976,16,6,,https://www.google.com/,
4654977,17,1,,https://www.google.com/,
4654982,0,,,https://www.google.com/,
4655002,4,,,Direct,
4655075,2,6,,https://www.bing.com/search?q=bonanza.com&form=PRLNC1&src=IE11TR&pc=LCTE,
4655080,0,,,https://www.google.com/,
4655101,4,3,,Direct,
4654997,,3,,,
4655126,4,,,Direct,
4655141,16,,,https://www.google.com/,
4655181,0,3,,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=2ahUKEwjbkYW648LeAhUSuVkKHWUTDygQFjAAegQIBBAB&url=https%3A%2F%2Fwww.bonanza.com%2Fcommunity_help%2Fhow_do_i_open_a_second_bonanza_booth_&usg=AOvVaw1YNtcND4rglN1zny5I1N-6,
4655225,4,3,,Direct,
4655237,0,1,,https://www.google.gr/,
4655247,0,1,,https://www.google.com/,
4655290,0,,,Direct,
4655303,16,1,,https://www.google.com/,
4655317,4,1,,Direct,
4655327,4,1,,Direct,
4655331,0,1,,https://www.google.com/,
4431535,,6,,,
4655353,0,,,https://www.google.ie/,
4655359,0,1,,Direct,
4655361,0,,,https://www.google.com/,
4655375,16,1,,Direct,
4655397,16,5,,https://www.google.com/,
4655414,4,,,Direct,
4655420,0,3,,https://www.google.lt/,
4655435,0,3,,https://www.google.com/,
4655447,0,,,https://www.google.com/,
4655466,0,6,,https://www.google.com/,
4655472,8,,,https://www.google.com/,
4655474,16,,,https://www.google.com/,
4655482,8,1,,Direct,
4655516,16,,,https://www.google.com/,
4655519,0,,,https://www.google.es/,
4655525,4,1,,Direct,
4655539,17,,,https://www.google.es/,
4655550,0,,,https://www.google.es/,
4655403,,1,,,
4655573,0,1,,Direct,
4655585,16,1,,https://www.google.com/,
4655606,,1,,,
4655646,4,1,,Direct,
4655654,4,,,Direct,
4655656,0,,,https://www.google.es/,
4655662,0,,,https://www.google.com/,
4655664,4,,,Direct,
4655665,0,,,https://www.google.com/,
4655670,0,5,,https://www.google.by/,
4655671,0,1,,https://www.google.com/,
4655758,4,1,,Direct,
4655760,0,,,https://www.google.com.br/,
4655790,4,,,Direct,
4655792,4,1,,Direct,
4655803,0,5,,https://www.google.com/,
4655838,4,1,,Direct,
4655855,5,,,https://co.search.yahoo.com/,
4655874,4,,,Direct,
4655900,0,,,https://www.google.com.vn/,
4655914,0,1,,https://www.google.com/,
4655916,0,4,,https://www.google.com/,
4655932,0,,,https://www.google.com/,
4655962,16,3,,https://www.google.com/,
4655965,4,,,Direct,
4655979,4,,,Direct,
4656039,0,1,,Direct,
4655093,,2,,,
4656063,4,,,Direct,
4656067,2,1,,https://www.bing.com/search?q=bonanza&FORM=AWRE,
4656082,4,,,Direct,
4656098,4,,,Direct,
4656044,,6,,,
4656119,4,3,,Direct,
4656127,4,,,Direct,
4656148,0,,,https://www.google.com/,
4656175,4,,,Direct,
4649352,,1,,,
4656190,0,,,https://www.google.com/,
4656194,16,,,https://www.google.com/,
4656200,16,,,https://www.google.com/,
4656213,16,,,https://www.google.com/,
2372563,,6,,,
4656263,4,,,https://www.webretailer.com/profiles/bonanza.asp,
4656288,17,1,,https://www.google.com/,
4656297,16,,,https://www.google.com/,
4656365,0,,,https://www.google.com/,
4656366,22,,,Direct,
4656378,0,1,,https://www.google.es/,
4656417,0,,,https://www.google.com.vn/,
4656432,4,3,,Direct,
4656485,,1,,,
4656532,4,,,Direct,
4656533,0,1,,https://www.google.es/,
4656544,5,,,https://mail.yahoo.com/,
4656547,4,,,Direct,
4656548,0,,,https://www.google.com.vn/,
4656573,0,,,https://www.google.com.vn/,
4609061,,1,,,
4656588,0,1,,https://www.google.com.vn/,
4656599,0,,,https://www.google.com.vn/,
4312386,,3,,,
4656615,0,,,https://www.google.com/,
4656622,16,,,https://www.google.com/,
4656625,0,,,https://www.google.co.in/,
4656639,0,,,https://www.google.co.uk/,
4656654,0,,,https://www.google.com.vn/,
4656662,16,6,,https://www.google.com/,
4656664,4,,,https://burner.bonanza.com/background_burns/30239536/load,
4656668,16,5,,https://www.google.com/,
4656679,0,,,https://www.google.com/,
4656706,4,2,,Direct,
4656711,4,,,Direct,
4656718,0,3,,https://www.google.lv/,
4656737,4,4,,Direct,
4656744,4,,,Direct,
4656746,4,5,,Direct,
4656772,4,,,Direct,
4656775,0,2,,https://www.google.es/,
4656841,0,,,https://www.google.com/,
4656854,4,1,,Direct,
4656869,4,4,,Direct,
4656873,4,1,,Direct,
4656936,17,,,https://www.google.com/,
4656940,0,,,https://www.google.com/,
4656953,16,,,https://www.google.com/,
4656981,0,1,,https://www.google.com/,
4656983,4,,,Direct,
4657006,16,,,https://www.google.com/,
4657009,16,,,Direct,
4657016,0,1,,https://www.google.co.uk/,
4654284,,6,,,
4657058,8,6,,https://www.google.com/,
4657060,2,1,,https://www.bing.com/search?q=bonanza+selling+site&form=EDGEAR&qs=HS&cvid=ba7f88d7f8e44952b2131df9aa2c839d&cc=US&setlang=en-US,
4657063,,1,,,
4657086,2,,,https://www.bing.com/search?q=bonanza&form=EDNTHT&mkt=en-us&httpsmsn=1&refig=6b1ab908fa714225cdc49201e97a26b0&sp=4&qs=LS&pq=bon&sk=LS3&sc=8-3&cvid=6b1ab908fa714225cdc49201e97a26b0&cc=US&setlang=en-US,
4657095,4,,,Direct,
4657111,0,6,,https://www.google.co.th/,
4657113,0,1,,https://www.google.cl/,
4657116,0,1,,Direct,
4657114,,1,,,
4657128,17,3,,https://www.google.com/,
4657145,4,1,,Direct,
4657148,4,1,,Direct,
4657182,4,1,,Direct,
4657194,0,,,https://www.google.com/,
4657201,4,1,,Direct,
4657221,0,,,https://www.google.com/,
4657394,17,,,https://www.google.com/,
4657396,4,,,Direct,
4657441,0,1,,https://www.google.gr/,
4657443,0,1,,https://www.google.com/,
4657460,0,5,,https://www.google.com/,
4657474,4,1,,Direct,
4657475,4,6,,Direct,
4657482,22,1,,Direct,
4657177,,3,,,
4657499,0,,,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&ved=2ahUKEwjF15ypvcXeAhWC7oMKHbE8CJMQjBAwAXoECAMQCQ&url=https%3A%2F%2Fwww.bonanza.com%2Flogin&usg=AOvVaw0rL8ws_7_zn6AxEojEpBBk,
4657507,22,,,Direct,
4657515,4,1,,Direct,
4657520,4,1,,Direct,
4657523,16,5,,https://www.google.com/,
4657539,0,,,https://www.google.com/,
4657579,0,,,https://www.google.com/,
4657589,0,1,,https://www.google.com/,
4657592,4,5,,Direct,
4657595,0,3,,https://www.google.ru/,
4657603,8,1,,Direct,
4646530,,1,,,
4657616,17,,,https://www.google.es/,
4657659,16,,,https://www.google.com/,
4657664,16,5,,https://www.google.com/,
4657703,0,1,,https://www.google.lt/,
4657772,7,,,https://news.onoxa.com/5-online-marketplaces-to-sell-your-private-label-skin-care-products/,
4657773,0,1,,https://www.google.com/,
4657775,16,,,https://www.google.com/,
4657783,4,,,Direct,
4657816,0,,,Direct,
4657824,8,1,,https://www.google.com/,
4657830,22,,,Direct,
4657861,4,1,,Direct,
4657870,2,2,,https://www.bing.com/search?q=bonanza&form=APIPH1&PC=APPL,
4657882,4,,,Direct,
4645769,,6,,,
4657886,0,,,https://www.google.com/,
4657895,16,,,https://www.google.com/,
4657909,4,1,,Direct,
4657920,4,1,,Direct,
4643081,,4,,,
4657965,0,1,,https://burner.bonanza.com/,
4657973,4,3,,Direct,
4657995,0,3,,https://www.google.com/,
4658004,0,3,,https://www.google.com/,
4658038,17,,,https://www.google.com/,
4658087,2,1,,https://www.bing.com/search?q=Bonanza&FORM=LCHLRE,
4658090,0,,,https://www.google.co.id/,
4658109,17,,,https://www.google.com/,
4658134,22,1,,Direct,
4658137,4,3,,Direct,
4658152,0,,,https://www.google.com.vn/,
4658171,4,,,Direct,
4658186,0,,,https://www.google.com/,
4658188,4,1,,Direct,
4658193,22,,,Direct,
4658195,0,,,https://www.google.com/,
4658196,16,,,Direct,
4658214,8,6,,Direct,
4658245,16,,,https://www.google.com/,
4658269,0,,,https://www.google.com/,
4658274,0,1,,Direct,
4658275,0,,,https://www.google.ca/,
4658282,4,,,Direct,
4658292,0,,,https://www.google.com.mx/,
4658306,4,3,,Direct,
4658315,8,,,https://www.google.com/,
4658350,16,5,,https://www.google.com/,
4658369,0,,,https://www.google.com/,
4658395,4,5,,https://www.google.com/,
4658403,4,1,,Direct,
4658407,4,,,Direct,
4658493,0,1,,https://www.google.com.vn/,
4658512,8,1,,https://www.google.com/,
4658526,16,1,,Direct,
4658581,4,1,,Direct,
4658599,0,1,,https://www.google.com.au/,
4658613,4,,,Direct,
4658669,4,4,,Direct,
4658678,8,,,https://www.google.com/,
4658689,0,3,,https://www.google.com/,
4658335,,4,,,
4658702,0,1,,https://www.google.lt/,
4658706,0,,,https://www.google.com/,
4658725,4,1,,Direct,
4658767,7,3,,Direct,
4658769,0,3,,https://www.google.com/,
4658773,16,5,,https://www.google.com/,
4658787,8,,,https://www.google.com/,
4658806,0,3,,https://www.google.com/,
4657707,,6,,,
4658830,16,5,,https://www.google.com/,
4658845,16,,,https://www.google.com/,
4658877,4,,,Direct,
4658879,0,,,https://www.google.co.id/,
4658880,4,,,Direct,
4658899,0,1,,https://www.google.com/,
4658924,16,,,https://www.google.com/,
4658934,22,,,Direct,
4658941,4,,,Direct,
4658951,0,3,,https://www.google.bg/,
4658970,0,1,,https://www.google.bg/,
4658973,17,5,,https://www.google.com/,
4658979,0,,,https://www.google.co.uk/,
4658992,16,,,https://www.google.com/,
4658993,0,3,,https://www.google.com/,
4658994,0,4,,Direct,
4659000,4,,,Direct,
4659007,16,,,http://www.google.com/,
4659014,0,,,https://www.google.co.uk/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=2ahUKEwi5laOJ1cfeAhWDLcAKHfFhCMQQFjAAegQIXRAB&url=https%3A%2F%2Fwww.bonanza.com%2F&usg=AOvVaw3dRQGzrKmv-Y_Zitkyl_5U,
4659023,4,,,Direct,
4659024,8,,,Direct,
1972577,,1,,,
4659046,0,1,,https://www.google.com/,
4659069,22,1,,Direct,
4659176,0,3,,https://www.google.com/,
4659211,0,1,,Direct,
4659241,0,1,,https://www.google.com/,
4392208,,1,,,
4659307,4,1,,Direct,
4659396,8,6,,https://www.google.com/,
4659436,0,5,,https://www.google.com/,
4659458,2,,,https://www.bing.com/search?q=bonanza%20selling%20site&FORM=PRHPHI&refig=e674564718dd4b60b2d189da58a81439&httpsmsn=1,
4659465,0,3,,Direct,
4659498,0,1,,Direct,
4659397,,3,,,
4659614,8,,,Direct,
4659602,,1,,,
4659650,,1,,,
4659686,17,1,,https://www.google.com/,
4659775,0,,,https://www.google.com/,
4659848,4,2,,Direct,
4659892,0,2,,https://www.google.com/,
4659925,16,,,https://www.google.com/,
4659961,,1,,,
4659987,16,,,https://www.google.com/,
4660005,16,3,,https://www.google.com/,
4660049,0,1,,Direct,
4659124,,3,,,
4660099,16,,,https://www.google.com/,
4660110,4,2,,Direct,
4660134,4,,,Direct,
4660214,0,1,,https://www.google.com/,
4660226,0,,,Direct,
4660246,0,1,,https://www.google.com/,
4660265,0,,,https://www.google.com.ng/,
4660267,17,1,,https://www.google.com/,
4660338,0,5,,https://www.google.co.il/,
4660289,,1,,,
4660091,,6,,,
